measuredAt,value
2025-05-31T21:08:48.417464+00:00,52.0
2025-05-31T21:09:18.417366+00:00,54.0
2025-05-31T21:09:48.427496+00:00,52.0
2025-05-31T21:10:18.428183+00:00,52.0
2025-05-31T21:10:48.427641+00:00,54.0
2025-05-31T21:11:18.439207+00:00,52.0
2025-05-31T21:11:48.437976+00:00,52.0
2025-05-31T21:12:21.518061+00:00,52.0
2025-05-31T21:12:48.447552+00:00,52.0
2025-05-31T21:13:18.446756+00:00,52.0
2025-05-31T21:13:48.457295+00:00,52.0
2025-05-31T21:14:18.458084+00:00,52.0
2025-05-31T21:14:48.458922+00:00,53.0
2025-05-31T21:15:18.467494+00:00,52.0
2025-05-31T21:15:48.468606+00:00,52.0
2025-05-31T21:16:18.468506+00:00,52.0
2025-05-31T21:16:48.478509+00:00,52.0
2025-05-31T21:17:18.478449+00:00,53.0
2025-05-31T21:17:48.478831+00:00,52.0
2025-05-31T21:18:18.490327+00:00,54.0
2025-05-31T21:18:48.388684+00:00,52.0
2025-05-31T21:19:18.388736+00:00,52.0
2025-05-31T21:19:48.388929+00:00,52.0
2025-05-31T21:20:18.398838+00:00,52.0
2025-05-31T21:20:48.398882+00:00,52.0
2025-05-31T21:21:18.397522+00:00,52.0
2025-05-31T21:21:48.409201+00:00,52.0
2025-05-31T21:22:18.408654+00:00,55.0
2025-05-31T21:22:48.417683+00:00,56.0
2025-05-31T21:23:18.417995+00:00,55.0
2025-05-31T21:23:48.418920+00:00,54.0
2025-05-31T21:24:18.428290+00:00,54.0
2025-05-31T21:24:48.428036+00:00,53.0
2025-05-31T21:25:18.429058+00:00,55.0
2025-05-31T21:25:48.437481+00:00,53.0
2025-05-31T21:26:18.437859+00:00,52.0
2025-05-31T21:26:48.438294+00:00,53.0
2025-05-31T21:27:18.448049+00:00,53.0
2025-05-31T21:28:03.397723+00:00,53.0
2025-05-31T21:28:18.458066+00:00,53.0
2025-05-31T21:28:48.457759+00:00,53.0
2025-05-31T21:29:18.458897+00:00,53.0
2025-05-31T21:29:48.468228+00:00,52.0
2025-05-31T21:30:18.468889+00:00,52.0
2025-05-31T21:30:48.468579+00:00,52.0
2025-05-31T21:31:18.477823+00:00,51.0
2025-05-31T21:31:48.478134+00:00,52.0
2025-05-31T21:32:18.479216+00:00,53.0
2025-05-31T21:32:48.488184+00:00,52.0
2025-05-31T21:33:18.389619+00:00,52.0
2025-05-31T21:33:48.388391+00:00,52.0
2025-05-31T21:34:18.389089+00:00,55.0
2025-05-31T21:34:48.397999+00:00,52.0
2025-05-31T21:35:18.399871+00:00,56.0
2025-05-31T21:35:48.398913+00:00,51.0
2025-05-31T21:36:18.409697+00:00,52.0
2025-05-31T21:36:48.408797+00:00,52.0
2025-05-31T21:37:18.428272+00:00,52.0
2025-05-31T21:37:48.418226+00:00,52.0
2025-05-31T21:38:21.499613+00:00,52.0
2025-05-31T21:38:48.429089+00:00,52.0
2025-05-31T21:39:18.429150+00:00,52.0
2025-05-31T21:39:48.428820+00:00,55.0
2025-05-31T21:40:18.440370+00:00,52.0
2025-05-31T21:40:48.438014+00:00,52.0
2025-05-31T21:41:18.438912+00:00,53.0
2025-05-31T21:41:48.449014+00:00,52.0
2025-05-31T21:42:18.448865+00:00,52.0
2025-05-31T21:42:48.447907+00:00,52.0
2025-05-31T21:43:18.458685+00:00,52.0
2025-05-31T21:43:48.459411+00:00,52.0
2025-05-31T21:44:18.468448+00:00,65.0
2025-05-31T21:44:48.468724+00:00,52.0
2025-05-31T21:45:18.468962+00:00,52.0
2025-05-31T21:45:48.479157+00:00,51.0
2025-05-31T21:46:18.478158+00:00,52.0
2025-05-31T21:46:48.478310+00:00,52.0
2025-05-31T21:47:18.488383+00:00,54.0
2025-05-31T21:47:48.388918+00:00,52.0
2025-05-31T21:48:18.388575+00:00,53.0
2025-05-31T21:48:48.388092+00:00,52.0
2025-05-31T21:49:18.397615+00:00,56.0
2025-05-31T21:49:48.397908+00:00,53.0
2025-05-31T21:50:18.397143+00:00,53.0
2025-05-31T21:50:48.407967+00:00,53.0
2025-05-31T21:51:18.408538+00:00,52.0
2025-05-31T21:51:48.417204+00:00,53.0
2025-05-31T21:52:18.417042+00:00,54.0
2025-05-31T21:52:48.418760+00:00,53.0
2025-05-31T21:53:18.427083+00:00,52.0
2025-05-31T21:53:48.429725+00:00,53.0
2025-05-31T21:54:18.428382+00:00,52.0
2025-05-31T21:54:48.436943+00:00,53.0
2025-05-31T21:55:18.439398+00:00,53.0
2025-05-31T21:55:48.437438+00:00,53.0
2025-05-31T21:56:18.447146+00:00,53.0
2025-05-31T21:56:48.448405+00:00,53.0
2025-05-31T21:57:18.447143+00:00,52.0
2025-05-31T21:57:48.457269+00:00,53.0
2025-05-31T21:58:18.458045+00:00,53.0
2025-05-31T21:58:48.467023+00:00,53.0
2025-05-31T21:59:18.468037+00:00,53.0
2025-05-31T21:59:48.467602+00:00,66.0
2025-05-31T22:00:18.479205+00:00,53.0
2025-05-31T22:00:48.478808+00:00,53.0
2025-05-31T22:01:18.477980+00:00,53.0
2025-05-31T22:01:48.487227+00:00,53.0
2025-05-31T22:02:18.487652+00:00,56.0
2025-05-31T22:02:48.388007+00:00,55.0
2025-05-31T22:03:18.388397+00:00,55.0
2025-05-31T22:03:48.388255+00:00,56.0
2025-05-31T22:04:18.396675+00:00,54.0
2025-05-31T22:04:48.397420+00:00,55.0
2025-05-31T22:05:18.408198+00:00,54.0
2025-05-31T22:05:48.406722+00:00,55.0
2025-05-31T22:06:18.417032+00:00,54.0
2025-05-31T22:06:48.417107+00:00,53.0
2025-05-31T22:07:18.417943+00:00,54.0
2025-05-31T22:07:48.426840+00:00,54.0
2025-05-31T22:08:18.426445+00:00,54.0
2025-05-31T22:08:48.427749+00:00,54.0
2025-05-31T22:09:18.436723+00:00,52.0
2025-05-31T22:09:48.436339+00:00,53.0
2025-05-31T22:10:18.437213+00:00,54.0
2025-05-31T22:10:48.447775+00:00,54.0
2025-05-31T22:11:18.446917+00:00,55.0
2025-05-31T22:11:48.447530+00:00,53.0
2025-05-31T22:12:18.457330+00:00,54.0
2025-05-31T22:12:48.457920+00:00,53.0
2025-05-31T22:13:18.467525+00:00,54.0
2025-05-31T22:13:48.466140+00:00,54.0
2025-05-31T22:14:18.466680+00:00,53.0
2025-05-31T22:14:48.478514+00:00,54.0
2025-05-31T22:15:18.477552+00:00,60.0
2025-05-31T22:15:48.477930+00:00,55.0
2025-05-31T22:16:18.488049+00:00,53.0
2025-05-31T22:16:48.487950+00:00,53.0
2025-05-31T22:17:18.388873+00:00,53.0
2025-05-31T22:17:48.388121+00:00,54.0
2025-05-31T22:18:18.398978+00:00,52.0
2025-05-31T22:18:48.397822+00:00,53.0
2025-05-31T22:19:18.398827+00:00,53.0
2025-05-31T22:19:48.408537+00:00,53.0
2025-05-31T22:20:18.408887+00:00,53.0
2025-05-31T22:20:48.419402+00:00,55.0
2025-05-31T22:21:18.419113+00:00,56.0
2025-05-31T22:21:48.420453+00:00,54.0
2025-05-31T22:22:18.428670+00:00,54.0
2025-05-31T22:22:48.429582+00:00,54.0
2025-05-31T22:23:18.428925+00:00,54.0
2025-05-31T22:23:48.439135+00:00,55.0
2025-05-31T22:24:18.440313+00:00,54.0
2025-05-31T22:24:48.440266+00:00,54.0
2025-05-31T22:25:18.449707+00:00,54.0
2025-05-31T22:25:48.449622+00:00,54.0
2025-05-31T22:26:18.461076+00:00,53.0
2025-05-31T22:26:48.460011+00:00,54.0
2025-05-31T22:27:18.459725+00:00,54.0
2025-05-31T22:27:48.470573+00:00,54.0
2025-05-31T22:28:18.471060+00:00,54.0
2025-05-31T22:28:48.470028+00:00,55.0
2025-05-31T22:29:18.480501+00:00,55.0
2025-05-31T22:29:48.480138+00:00,54.0
2025-05-31T22:30:18.481110+00:00,55.0
2025-05-31T22:30:48.490589+00:00,55.0
2025-05-31T22:31:18.381186+00:00,54.0
2025-05-31T22:31:48.393733+00:00,54.0
2025-05-31T22:32:18.391820+00:00,54.0
2025-05-31T22:32:48.399854+00:00,54.0
2025-05-31T22:33:18.400539+00:00,54.0
2025-05-31T22:33:48.400019+00:00,54.0
2025-05-31T22:34:18.410797+00:00,54.0
2025-05-31T22:34:48.411618+00:00,54.0
2025-05-31T22:35:18.420126+00:00,54.0
2025-05-31T22:35:48.420312+00:00,54.0
2025-05-31T22:36:18.421038+00:00,55.0
2025-05-31T22:36:48.431259+00:00,55.0
2025-05-31T22:37:18.430379+00:00,56.0
2025-05-31T22:37:48.430653+00:00,54.0
2025-05-31T22:38:18.441034+00:00,54.0
2025-05-31T22:38:48.440487+00:00,54.0
2025-05-31T22:39:18.441098+00:00,54.0
2025-05-31T22:39:48.450921+00:00,54.0
2025-05-31T22:40:18.451677+00:00,54.0
2025-05-31T22:40:48.451411+00:00,53.0
2025-05-31T22:41:18.468017+00:00,54.0
2025-05-31T22:41:48.473827+00:00,54.0
2025-05-31T22:42:18.475621+00:00,54.0
2025-05-31T22:42:48.571961+00:00,55.0
2025-05-31T22:43:18.471825+00:00,55.0
2025-05-31T22:43:48.485002+00:00,57.0
2025-05-31T22:44:18.488133+00:00,65.0
2025-05-31T22:44:48.481059+00:00,60.0
2025-05-31T22:45:19.416253+00:00,54.0
2025-05-31T22:45:48.395125+00:00,57.0
2025-05-31T22:46:18.400032+00:00,54.0
2025-05-31T22:46:48.391385+00:00,54.0
2025-05-31T22:47:18.405074+00:00,54.0
2025-05-31T22:47:48.407909+00:00,54.0
2025-05-31T22:48:18.402901+00:00,54.0
2025-05-31T22:48:48.415560+00:00,54.0
2025-05-31T22:49:18.417546+00:00,54.0
2025-05-31T22:49:48.421640+00:00,55.0
2025-05-31T22:50:18.424536+00:00,54.0
2025-05-31T22:50:48.427893+00:00,54.0
2025-05-31T22:51:18.430906+00:00,54.0
2025-05-31T22:51:48.434174+00:00,54.0
2025-05-31T22:52:18.437326+00:00,54.0
2025-05-31T22:52:48.440781+00:00,54.0
2025-05-31T22:53:18.443604+00:00,54.0
2025-05-31T22:53:48.446640+00:00,54.0
2025-05-31T22:54:18.451419+00:00,54.0
2025-05-31T22:54:48.461491+00:00,54.0
2025-05-31T22:55:18.456928+00:00,53.0
2025-05-31T22:55:48.461188+00:00,55.0
2025-05-31T22:56:18.463293+00:00,53.0
2025-05-31T22:56:48.465932+00:00,53.0
2025-05-31T22:57:18.473949+00:00,54.0
2025-05-31T22:57:48.473972+00:00,54.0
2025-05-31T22:58:18.483030+00:00,54.0
2025-05-31T22:58:48.484714+00:00,55.0
2025-05-31T22:59:18.482540+00:00,55.0
2025-05-31T22:59:48.492856+00:00,54.0
2025-05-31T23:00:18.386363+00:00,53.0
2025-05-31T23:00:48.391294+00:00,54.0
2025-05-31T23:01:18.393958+00:00,54.0
2025-05-31T23:01:48.396135+00:00,54.0
2025-05-31T23:02:18.404197+00:00,55.0
2025-05-31T23:02:48.402041+00:00,54.0
2025-05-31T23:03:18.411890+00:00,54.0
2025-05-31T23:03:48.422087+00:00,54.0
2025-05-31T23:04:18.421954+00:00,54.0
2025-05-31T23:04:48.421152+00:00,55.0
2025-05-31T23:05:18.423050+00:00,54.0
2025-05-31T23:05:48.431429+00:00,54.0
2025-05-31T23:06:18.431149+00:00,55.0
2025-05-31T23:06:48.432480+00:00,55.0
2025-05-31T23:07:18.442277+00:00,55.0
2025-05-31T23:07:48.441044+00:00,54.0
2025-05-31T23:08:18.443225+00:00,54.0
2025-05-31T23:08:48.461961+00:00,54.0
2025-05-31T23:09:18.450634+00:00,55.0
2025-05-31T23:09:48.451756+00:00,54.0
2025-05-31T23:10:18.472886+00:00,54.0
2025-05-31T23:10:48.470767+00:00,54.0
2025-05-31T23:11:18.462496+00:00,54.0
2025-05-31T23:11:48.483360+00:00,55.0
2025-05-31T23:12:18.481381+00:00,55.0
2025-05-31T23:12:48.481221+00:00,54.0
2025-05-31T23:13:18.492144+00:00,54.0
2025-05-31T23:13:48.492379+00:00,55.0
2025-05-31T23:14:18.382186+00:00,54.0
2025-05-31T23:14:48.391814+00:00,54.0
2025-05-31T23:15:18.391877+00:00,55.0
2025-05-31T23:15:48.402099+00:00,55.0
2025-05-31T23:16:18.512117+00:00,54.0
2025-05-31T23:16:48.413333+00:00,55.0
2025-05-31T23:17:18.411750+00:00,55.0
2025-05-31T23:17:48.422145+00:00,55.0
2025-05-31T23:18:18.421733+00:00,54.0
2025-05-31T23:18:48.421956+00:00,55.0
2025-05-31T23:19:18.423394+00:00,55.0
2025-05-31T23:19:48.432480+00:00,54.0
2025-05-31T23:20:18.432969+00:00,55.0
2025-05-31T23:20:48.464173+00:00,54.0
2025-05-31T23:21:18.481041+00:00,54.0
2025-05-31T23:21:48.451865+00:00,55.0
2025-05-31T23:22:18.452539+00:00,54.0
2025-05-31T23:22:48.452932+00:00,54.0
2025-05-31T23:23:18.452496+00:00,55.0
2025-05-31T23:23:48.464811+00:00,55.0
2025-05-31T23:24:18.661660+00:00,55.0
2025-05-31T23:24:48.462717+00:00,54.0
2025-05-31T23:25:18.471820+00:00,55.0
2025-05-31T23:25:48.472709+00:00,54.0
2025-05-31T23:26:18.481749+00:00,54.0
2025-05-31T23:26:48.483316+00:00,54.0
2025-05-31T23:27:18.482128+00:00,55.0
2025-05-31T23:27:48.493728+00:00,54.0
2025-05-31T23:28:18.802438+00:00,55.0
2025-05-31T23:28:48.383765+00:00,55.0
2025-05-31T23:29:18.502047+00:00,55.0
2025-05-31T23:29:48.392758+00:00,55.0
2025-05-31T23:30:18.392563+00:00,54.0
2025-05-31T23:30:48.503867+00:00,55.0
2025-05-31T23:31:18.415851+00:00,55.0
2025-05-31T23:31:48.412297+00:00,55.0
2025-05-31T23:32:18.411968+00:00,55.0
2025-05-31T23:32:48.413089+00:00,56.0
2025-05-31T23:33:18.421913+00:00,55.0
2025-05-31T23:33:48.422072+00:00,55.0
2025-05-31T23:34:18.421855+00:00,54.0
2025-05-31T23:34:48.431658+00:00,54.0
2025-05-31T23:35:18.439896+00:00,53.0
2025-05-31T23:35:48.442128+00:00,59.0
2025-05-31T23:36:18.442902+00:00,64.0
2025-05-31T23:36:48.442899+00:00,99.0
2025-05-31T23:37:18.443338+00:00,83.0
2025-05-31T23:37:48.453037+00:00,65.0
2025-05-31T23:38:18.454781+00:00,66.0
2025-05-31T23:38:48.462913+00:00,67.0
2025-05-31T23:39:18.462745+00:00,67.0
2025-05-31T23:39:48.462759+00:00,69.0
2025-05-31T23:40:18.473308+00:00,65.0
2025-05-31T23:40:48.472796+00:00,64.0
2025-05-31T23:41:18.473627+00:00,65.0
2025-05-31T23:41:48.483050+00:00,64.0
2025-05-31T23:42:18.482453+00:00,64.0
2025-05-31T23:42:48.493128+00:00,64.0
2025-05-31T23:43:18.494061+00:00,62.0
2025-05-31T23:43:48.394793+00:00,61.0
2025-05-31T23:44:18.393140+00:00,60.0
2025-05-31T23:44:48.393645+00:00,61.0
2025-05-31T23:45:18.403011+00:00,63.0
2025-05-31T23:45:48.402101+00:00,64.0
2025-05-31T23:46:18.403458+00:00,63.0
2025-05-31T23:46:48.414345+00:00,62.0
2025-05-31T23:47:18.412998+00:00,60.0
2025-05-31T23:47:48.422364+00:00,59.0
2025-05-31T23:48:18.423488+00:00,59.0
2025-05-31T23:48:48.422892+00:00,58.0
2025-05-31T23:49:18.432845+00:00,58.0
2025-05-31T23:50:10.553260+00:00,57.0
2025-05-31T23:50:18.433667+00:00,57.0
2025-05-31T23:50:48.442709+00:00,57.0
2025-05-31T23:51:18.443259+00:00,57.0
2025-05-31T23:51:48.454440+00:00,57.0
2025-05-31T23:52:18.453309+00:00,57.0
2025-05-31T23:52:48.453940+00:00,56.0
2025-05-31T23:53:18.463073+00:00,56.0
2025-05-31T23:53:48.463443+00:00,56.0
2025-05-31T23:54:18.463562+00:00,55.0
2025-05-31T23:54:48.475138+00:00,56.0
2025-05-31T23:55:18.474461+00:00,56.0
2025-05-31T23:55:48.482655+00:00,56.0
2025-05-31T23:56:18.484192+00:00,57.0
2025-05-31T23:56:48.484016+00:00,55.0
2025-05-31T23:57:18.493810+00:00,56.0
2025-05-31T23:57:48.383112+00:00,55.0
2025-05-31T23:58:18.392952+00:00,56.0
2025-05-31T23:58:48.393524+00:00,56.0
2025-05-31T23:59:18.404658+00:00,55.0
2025-05-31T23:59:48.404287+00:00,55.0
2025-06-01T00:00:18.404021+00:00,55.0
2025-06-01T00:00:48.402864+00:00,55.0
2025-06-01T00:01:18.412820+00:00,58.0
2025-06-01T00:01:48.414445+00:00,55.0
2025-06-01T00:02:18.429041+00:00,55.0
2025-06-01T00:02:48.424270+00:00,55.0
2025-06-01T00:03:18.423776+00:00,55.0
2025-06-01T00:03:48.436755+00:00,55.0
2025-06-01T00:04:18.434927+00:00,55.0
2025-06-01T00:04:48.433647+00:00,55.0
2025-06-01T00:05:18.443555+00:00,55.0
2025-06-01T00:05:48.444823+00:00,55.0
2025-06-01T00:06:18.444970+00:00,56.0
2025-06-01T00:06:48.453508+00:00,54.0
2025-06-01T00:07:18.455143+00:00,55.0
2025-06-01T00:07:48.463987+00:00,55.0
2025-06-01T00:08:18.473859+00:00,55.0
2025-06-01T00:08:48.463471+00:00,55.0
2025-06-01T00:09:18.464888+00:00,55.0
2025-06-01T00:09:48.474161+00:00,54.0
2025-06-01T00:10:18.474166+00:00,55.0
2025-06-01T00:10:48.485455+00:00,55.0
2025-06-01T00:11:18.484494+00:00,54.0
2025-06-01T00:11:48.495259+00:00,52.0
2025-06-01T00:12:18.384879+00:00,54.0
2025-06-01T00:12:48.463141+00:00,55.0
2025-06-01T00:13:18.394084+00:00,55.0
2025-06-01T00:13:48.395086+00:00,56.0
2025-06-01T00:14:18.396306+00:00,54.0
2025-06-01T00:14:48.404173+00:00,55.0
2025-06-01T00:15:18.404546+00:00,55.0
2025-06-01T00:15:48.414926+00:00,55.0
2025-06-01T00:16:18.414651+00:00,54.0
2025-06-01T00:16:48.423893+00:00,55.0
2025-06-01T00:17:18.424492+00:00,55.0
2025-06-01T00:17:48.424307+00:00,55.0
2025-06-01T00:18:18.433632+00:00,55.0
2025-06-01T00:18:48.435650+00:00,55.0
2025-06-01T00:19:18.434406+00:00,55.0
2025-06-01T00:19:48.444516+00:00,55.0
2025-06-01T00:20:18.445306+00:00,56.0
2025-06-01T00:20:48.444287+00:00,55.0
2025-06-01T00:21:18.455009+00:00,55.0
2025-06-01T00:21:48.454914+00:00,55.0
2025-06-01T00:22:18.455979+00:00,54.0
2025-06-01T00:22:48.464308+00:00,55.0
2025-06-01T00:23:18.465439+00:00,55.0
2025-06-01T00:23:48.464799+00:00,55.0
2025-06-01T00:24:18.484269+00:00,54.0
2025-06-01T00:24:48.475463+00:00,54.0
2025-06-01T00:25:18.505113+00:00,55.0
2025-06-01T00:25:48.485822+00:00,56.0
2025-06-01T00:26:18.387627+00:00,54.0
2025-06-01T00:26:48.385773+00:00,53.0
2025-06-01T00:27:18.385440+00:00,55.0
2025-06-01T00:27:48.398222+00:00,55.0
2025-06-01T00:28:18.406669+00:00,54.0
2025-06-01T00:28:48.405118+00:00,55.0
2025-06-01T00:29:18.405098+00:00,55.0
2025-06-01T00:29:48.415511+00:00,55.0
2025-06-01T00:30:18.415521+00:00,55.0
2025-06-01T00:30:48.414937+00:00,54.0
2025-06-01T00:31:18.415576+00:00,55.0
2025-06-01T00:31:48.425714+00:00,53.0
2025-06-01T00:32:18.426362+00:00,54.0
2025-06-01T00:32:48.425998+00:00,54.0
2025-06-01T00:33:18.435184+00:00,55.0
2025-06-01T00:33:48.434806+00:00,54.0
2025-06-01T00:34:18.445840+00:00,57.0
2025-06-01T00:34:48.455212+00:00,55.0
2025-06-01T00:35:18.446412+00:00,54.0
2025-06-01T00:35:48.455076+00:00,57.0
2025-06-01T00:36:18.454679+00:00,55.0
2025-06-01T00:36:48.455921+00:00,55.0
2025-06-01T00:37:18.466233+00:00,55.0
2025-06-01T00:37:48.465146+00:00,55.0
2025-06-01T00:38:18.476576+00:00,55.0
2025-06-01T00:38:48.474736+00:00,55.0
2025-06-01T00:39:18.475575+00:00,55.0
2025-06-01T00:39:48.484772+00:00,57.0
2025-06-01T00:40:18.484724+00:00,55.0
2025-06-01T00:40:48.486262+00:00,54.0
2025-06-01T00:41:18.385837+00:00,53.0
2025-06-01T00:41:48.385872+00:00,55.0
2025-06-01T00:42:18.395970+00:00,55.0
2025-06-01T00:42:48.395612+00:00,55.0
2025-06-01T00:43:18.395053+00:00,54.0
2025-06-01T00:43:48.405822+00:00,56.0
2025-06-01T00:44:18.405723+00:00,55.0
2025-06-01T00:44:48.414715+00:00,55.0
2025-06-01T00:45:18.416204+00:00,62.0
2025-06-01T00:45:48.427134+00:00,57.0
2025-06-01T00:46:18.424917+00:00,55.0
2025-06-01T00:46:48.424978+00:00,55.0
2025-06-01T00:47:18.425008+00:00,55.0
2025-06-01T00:47:48.434654+00:00,56.0
2025-06-01T00:48:18.436515+00:00,55.0
2025-06-01T00:48:48.446336+00:00,55.0
2025-06-01T00:49:18.445207+00:00,55.0
2025-06-01T00:49:48.445573+00:00,55.0
2025-06-01T00:50:18.455678+00:00,55.0
2025-06-01T00:50:48.456251+00:00,56.0
2025-06-01T00:51:18.462339+00:00,55.0
2025-06-01T00:51:48.465128+00:00,54.0
2025-06-01T00:52:18.466611+00:00,55.0
2025-06-01T00:52:48.465275+00:00,56.0
2025-06-01T00:53:18.476373+00:00,55.0
2025-06-01T00:53:48.474780+00:00,55.0
2025-06-01T00:54:18.475792+00:00,55.0
2025-06-01T00:54:48.486313+00:00,55.0
2025-06-01T00:55:18.485494+00:00,55.0
2025-06-01T00:55:48.385073+00:00,55.0
2025-06-01T00:56:18.387534+00:00,55.0
2025-06-01T00:56:48.395288+00:00,55.0
2025-06-01T00:57:18.398197+00:00,55.0
2025-06-01T00:57:48.396163+00:00,55.0
2025-06-01T00:58:18.405818+00:00,55.0
2025-06-01T00:58:48.416533+00:00,55.0
2025-06-01T00:59:18.414927+00:00,55.0
2025-06-01T00:59:48.416561+00:00,57.0
2025-06-01T01:00:18.416145+00:00,55.0
2025-06-01T01:00:48.425221+00:00,55.0
2025-06-01T01:01:18.426005+00:00,55.0
2025-06-01T01:01:48.436650+00:00,55.0
2025-06-01T01:02:18.435774+00:00,55.0
2025-06-01T01:02:48.436214+00:00,55.0
2025-06-01T01:03:18.446266+00:00,57.0
2025-06-01T01:03:48.445222+00:00,55.0
2025-06-01T01:04:18.446042+00:00,55.0
2025-06-01T01:04:48.477807+00:00,55.0
2025-06-01T01:05:18.456534+00:00,54.0
2025-06-01T01:05:48.456589+00:00,55.0
2025-06-01T01:06:18.466961+00:00,54.0
2025-06-01T01:06:48.465239+00:00,56.0
2025-06-01T01:07:18.465805+00:00,55.0
2025-06-01T01:07:48.475452+00:00,55.0
2025-06-01T01:08:18.476025+00:00,56.0
2025-06-01T01:08:48.476200+00:00,55.0
2025-06-01T01:09:18.485768+00:00,55.0
2025-06-01T01:09:48.485907+00:00,55.0
2025-06-01T01:10:18.386208+00:00,55.0
2025-06-01T01:10:48.396211+00:00,55.0
2025-06-01T01:11:18.395290+00:00,55.0
2025-06-01T01:11:48.396398+00:00,55.0
2025-06-01T01:12:18.396212+00:00,55.0
2025-06-01T01:12:48.407020+00:00,54.0
2025-06-01T01:13:18.405160+00:00,55.0
2025-06-01T01:13:48.417706+00:00,55.0
2025-06-01T01:14:18.415417+00:00,55.0
2025-06-01T01:14:48.415892+00:00,55.0
2025-06-01T01:15:18.426703+00:00,56.0
2025-06-01T01:15:48.425640+00:00,54.0
2025-06-01T01:16:18.441889+00:00,57.0
2025-06-01T01:16:48.436797+00:00,67.0
2025-06-01T01:17:18.436620+00:00,54.0
2025-06-01T01:17:48.436714+00:00,68.0
2025-06-01T01:18:18.445366+00:00,66.0
2025-06-01T01:18:48.446197+00:00,59.0
2025-06-01T01:19:18.461581+00:00,64.0
2025-06-01T01:19:48.455591+00:00,60.0
2025-06-01T01:20:18.467711+00:00,57.0
2025-06-01T01:20:48.471176+00:00,59.0
2025-06-01T01:21:18.474296+00:00,63.0
2025-06-01T01:21:48.467366+00:00,56.0
2025-06-01T01:22:18.482044+00:00,50.0
2025-06-01T01:22:48.485040+00:00,61.0
2025-06-01T01:23:18.476529+00:00,62.0
2025-06-01T01:23:48.485684+00:00,62.0
2025-06-01T01:24:18.486866+00:00,54.0
2025-06-01T01:24:48.394569+00:00,56.0
2025-06-01T01:25:18.388782+00:00,54.0
2025-06-01T01:25:48.403346+00:00,52.0
2025-06-01T01:26:18.397285+00:00,53.0
2025-06-01T01:26:48.398181+00:00,51.0
2025-06-01T01:27:18.412579+00:00,51.0
2025-06-01T01:27:48.413589+00:00,49.0
2025-06-01T01:28:18.417220+00:00,49.0
2025-06-01T01:28:48.420846+00:00,45.0
2025-06-01T01:29:18.424397+00:00,46.0
2025-06-01T01:30:05.529643+00:00,47.0
2025-06-01T01:30:18.432044+00:00,47.0
2025-06-01T01:30:48.434891+00:00,43.0
2025-06-01T01:31:18.439208+00:00,46.0
2025-06-01T01:31:48.447044+00:00,47.0
2025-06-01T01:32:18.447786+00:00,44.0
2025-06-01T01:32:48.446640+00:00,46.0
2025-06-01T01:33:18.448823+00:00,49.0
2025-06-01T01:33:48.454335+00:00,48.0
2025-06-01T01:34:18.456970+00:00,46.0
2025-06-01T01:34:48.459409+00:00,47.0
2025-06-01T01:35:18.468647+00:00,48.0
2025-06-01T01:35:48.467048+00:00,49.0
2025-06-01T01:36:18.468709+00:00,52.0
2025-06-01T01:36:48.478174+00:00,48.0
2025-06-01T01:37:18.476871+00:00,49.0
2025-06-01T01:37:48.480001+00:00,49.0
2025-06-01T01:38:18.487883+00:00,48.0
2025-06-01T01:38:48.387188+00:00,51.0
2025-06-01T01:39:18.387142+00:00,50.0
2025-06-01T01:39:48.389208+00:00,57.0
2025-06-01T01:40:18.401360+00:00,59.0
2025-06-01T01:40:48.396624+00:00,59.0
2025-06-01T01:41:18.398662+00:00,55.0
2025-06-01T01:41:48.407823+00:00,55.0
2025-06-01T01:42:18.406240+00:00,58.0
2025-06-01T01:42:48.417718+00:00,54.0
2025-06-01T01:43:18.418938+00:00,55.0
2025-06-01T01:43:48.416986+00:00,58.0
2025-06-01T01:44:18.436878+00:00,57.0
2025-06-01T01:44:48.427089+00:00,61.0
2025-06-01T01:45:18.427583+00:00,59.0
2025-06-01T01:45:48.447360+00:00,51.0
2025-06-01T01:46:18.437292+00:00,57.0
2025-06-01T01:46:48.447002+00:00,57.0
2025-06-01T01:47:18.456973+00:00,58.0
2025-06-01T01:47:48.448445+00:00,55.0
2025-06-01T01:48:18.457806+00:00,59.0
2025-06-01T01:48:48.468567+00:00,56.0
2025-06-01T01:49:33.407755+00:00,57.0
2025-06-01T01:49:48.467048+00:00,60.0
2025-06-01T01:50:18.477202+00:00,64.0
2025-06-01T01:50:48.477338+00:00,66.0
2025-06-01T01:51:18.476913+00:00,60.0
2025-06-01T01:51:48.478738+00:00,61.0
2025-06-01T01:52:18.487466+00:00,64.0
2025-06-01T01:52:48.488494+00:00,64.0
2025-06-01T01:53:18.388403+00:00,61.0
2025-06-01T01:53:48.398581+00:00,60.0
2025-06-01T01:54:18.398277+00:00,61.0
2025-06-01T01:54:48.405643+00:00,58.0
2025-06-01T01:55:18.408488+00:00,63.0
2025-06-01T01:55:48.417458+00:00,55.0
2025-06-01T01:56:18.417399+00:00,56.0
2025-06-01T01:56:48.519102+00:00,59.0
2025-06-01T01:57:18.427357+00:00,60.0
2025-06-01T01:57:48.427880+00:00,63.0
2025-06-01T01:58:18.428126+00:00,62.0
2025-06-01T01:58:48.427432+00:00,64.0
2025-06-01T01:59:18.437673+00:00,53.0
2025-06-01T01:59:48.437404+00:00,57.0
